,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.015034636889593939,0.03233361358246332,0.032846685614509805,0.12312286043391628,0.06210122953454366,0.005168162385737027,0.0015994596026984158,0.06095771983197105,0.05628128109774743,0.025827225713821744
2,0.0906133095831289,0.045648707573440965,0.04201270560155857,0.2052866083409926,0.0681590596608295,0.06018821773038994,0.04949865865052559,0.11737596132580283,0.0822132702418018,0.35929245140852734
3,0.12937724107940698,0.0725607649287819,0.10422769644470856,0.14651109497961928,0.08204980575896949,0.07360906878290883,0.15686683180413902,0.14761975875903927,0.13203121261881623,0.08587846887496112
4,0.5847651581263895,0.06024292063093961,0.6761086851477927,0.36222730495069966,0.18317525609141683,0.24305989634278724,1.8060677058598844,0.3188227435614661,0.8077275683241312,0.08714108973436718
5,0.2965740667528832,0.09826261513529821,0.8398422014169471,0.36428666055001147,0.5444885532440615,0.21398471904329996,1.6093691917964112,0.27248713647449474,0.3715252082661038,0.22487911438146646
6,0.3358235766512663,0.1517426569486372,0.9395446757799972,0.6473796589057539,0.7742724790019444,0.46867279339988843,1.2393350873168942,0.4465151377726544,0.46938515291982275,0.28870415014021455
7,0.45532931890592515,0.6485234819012764,0.9156961110939137,0.7333653262945308,0.6628696642359069,0.4541146729083254,1.0344100968894687,0.8062544984140918,0.44543000656565923,0.4044848287852164
8,0.5051176018696923,0.358208807889815,0.795516354605197,0.5591690868970274,0.5395493814915586,0.5136502510823937,0.903249949595782,0.972254530122882,0.336896594997651,0.36522933603328617
9,0.2473528003408524,0.37167226259314645,0.9977556090399246,0.4737819262065289,0.48532713538540717,0.4650412661651563,0.8295129820286552,1.1279104741625978,0.4319877887213933,0.3492108796035073
10,0.17143161723802042,0.3835124676830506,0.7385697102858011,0.43655998389108064,0.5168519843977981,0.3655572052204272,0.8237277273553956,0.6861473876224694,0.5442335962672259,0.3548259887050327
11,0.17843241259627635,0.5437353586513999,0.7365650459292558,0.3503881761362343,0.4850974848063946,0.31009561927808416,0.9831404650611095,0.7228230491609441,0.5536123779785893,0.3717782112406991
12,0.26502467311035965,0.8177509848626867,0.6677278611101237,0.6446666820081495,0.7083496308501731,0.2582890703394293,0.6693319430255256,0.8197297853905572,0.7907386635451066,0.26764718712853797
13,0.21752327641636804,0.49806077277787264,0.38924816446935506,0.7719709687981073,0.7819901952926087,0.22107943077053427,0.5757298656163448,0.8483687586814797,0.664351581035211,0.22714654280323016
14,0.2571162039572089,0.397318987708674,0.343364663255339,0.8521110081665244,0.7275661272907973,0.2872108274906666,0.6500050298082946,0.665318170589556,0.5649049952893805,0.2510227041381311
15,0.3509300092453486,0.2846793482055574,0.4268156060789483,0.6868592902495333,0.7310888693228175,0.603933889978664,0.5962906378897885,0.6567652234047219,0.3295438001914688,0.43937160904483763
16,0.313893306899556,0.2432604153482819,0.4121591179580005,0.7196337560100672,0.46900900834254977,0.6384007558745041,0.34557386720039673,0.6577997042074009,0.34022348184528356,0.9243752478030991
17,0.40830766900994925,0.2692798659492007,0.32521637463510616,0.6788107050653198,0.302914111679167,0.681458325909701,0.4079982628817249,0.6396512097276313,0.3680722979904664,0.3788013787801275
18,0.5163614846892036,0.2894659042650957,0.3668318005713352,0.5755822129725737,0.45883548719334055,0.32677812760838076,0.4431889287804601,0.563087107223152,0.40032380428363357,0.41105516595160996
19,0.5646426205981312,0.19799596714006595,0.4720991430590319,0.5651447158279129,0.41350896089480266,0.2697835183861503,0.4347997317168692,0.5445906115190742,0.4096501714988118,0.37662774974246066
20,0.6140454381101899,0.287916543852207,0.5435198886214387,0.5451585675590118,0.39750163354871787,0.35409839880279514,0.2770098558596963,0.5181904985633259,0.35306667338117464,0.30781450141881783
21,0.8749784463702859,0.2572660762123867,0.5055541094367195,0.5050625465018769,0.31717855963137487,0.26325995258964513,0.8272589939623324,0.3866937047760203,0.6353328811417355,0.25533564877071363
22,0.7972582019221586,0.26348988494408987,0.48810066411596453,0.644309648298328,0.30010860454530996,0.6385123292650972,0.827288744921626,0.33513035855643336,0.587146611166016,0.34585334027401804
23,0.6681623531683407,0.3593759594413484,0.4905690991786933,0.5763306078854731,0.24084447522917818,0.6791982953766482,0.8040232726534745,0.3659058407162709,0.9860018318403198,0.3617498501432408
24,0.63701444522167,0.4336331594873067,1.0691492832482907,0.5648414576324167,0.3463336171678879,0.5328243705999381,0.6995592022879149,0.35973423107394875,0.8370024655966734,0.3530060484250604
25,0.6939661294100303,0.3650587690950981,0.43301561446313297,0.5295319205443063,0.3569982617810598,0.4088116723716687,0.6363780073886471,0.4658536441470315,0.8113350952025792,0.24255582779700113
26,0.5000900042658273,0.30782484724221126,0.34858230961664805,0.35095505190086385,0.19648978947975596,0.327556189175224,0.4712435307698535,0.5150444101700486,0.43135266483506585,0.39444511330456933
27,0.5273489272526761,0.5554126246649262,0.382639986698381,0.3431698565898679,0.35379107196200327,0.33065715844754484,0.46498149255143056,0.6492928509474437,0.38423026616799155,0.3011922649777756
28,0.3915931144666362,0.3298469418935762,0.4311808854817892,0.37919642947554355,0.39369095784531755,0.4990250834803055,0.48549069337202083,0.5010462043974447,0.47307620126859373,0.3906524020526972
29,0.2702897212293045,0.44366473226544595,0.40735899227299655,0.35255674386157015,0.2895261060313795,0.6758315113823379,0.540700067070478,0.4712591368871202,0.5163160747399438,0.7008005013565168
30,0.3057506263301626,0.45411002325888283,0.607247745858516,0.37882728699240925,0.2559972185173818,0.44169128497129423,0.5569114143489955,0.43531630685309236,0.7462083905390215,0.636896238878278
