,0,1
0,0.0,0.0
1,0.0,0.0
2,0.0,1.5285480118196657
3,0.0,1.5285480118196657
4,2.03746491861525,1.5285480118196657
5,2.03746491861525,1.5285480118196657
6,1.9798217422241133,0.003254641714142709
7,1.9798217422241133,0.5317212304653481
8,1.9798217422241133,0.5317212304653481
9,2.020983898198521,0.5317212304653481
10,2.020983898198521,0.5317212304653481
11,2.020983898198521,1.6254835588371057
12,2.020983898198521,1.6254835588371057
13,2.020983898198521,2.506462276604596e-05
14,0.23711380495896886,2.506462276604596e-05
15,0.23711380495896886,2.506462276604596e-05
16,0.23711380495896886,2.506462276604596e-05
17,0.23711380495896886,0.5986898681236562
18,0.0732520336426924,0.0829868135579733
19,0.0732520336426924,0.0829868135579733
20,0.0732520336426924,0.0829868135579733
21,0.0732520336426924,0.0829868135579733
22,0.0732520336426924,0.0829868135579733
23,0.0732520336426924,0.0829868135579733
24,0.0732520336426924,0.2552717157576621
25,0.0732520336426924,0.2552717157576621
26,1.2310682336492804,0.2552717157576621
27,1.2310682336492804,0.2552717157576621
28,1.1948819442860794,0.2552717157576621
29,1.1948819442860794,0.2552717157576621
30,1.1948819442860794,0.2552717157576621
31,1.1948819442860794,0.2552717157576621
32,1.1948819442860794,0.2552717157576621
33,1.1948819442860794,0.2552717157576621
34,1.1948819442860794,0.2552717157576621
35,1.1948819442860794,0.48713290318385416
36,1.1948819442860794,4.2322138788502155
37,1.1948819442860794,0.4047890304120434
38,1.1948819442860794,0.4047890304120434
39,2.6477084377538116,0.3679562846703383
40,2.6477084377538116,0.14520455019699016
41,2.6477084377538116,0.14520455019699016
42,0.0671984721894145,0.021007128545654754
43,0.8869159716467495,0.021007128545654754
44,0.8869159716467495,1.0722355721721524
45,0.8869159716467495,0.31451577246015555
46,0.8869159716467495,1.6362571424506244e-05
47,0.8869159716467495,1.6362571424506244e-05
48,0.05969178542187137,0.4604967512843144
49,0.05969178542187137,1.0505505951161247
50,0.05969178542187137,1.0505505951161247
51,0.05969178542187137,0.8886820663525246
52,0.9229013796813218,0.8886820663525246
53,0.9229013796813218,3.1308642115022204e-05
54,0.9229013796813218,3.1308642115022204e-05
55,0.9229013796813218,2.756499484149138
56,1.4672265702405154,4.450874764836014
57,1.4672265702405154,1.1462701436931473
58,0.3278769699914503,1.1462701436931473
59,1.0437166632725192,5.1816890033509695e-05
60,1.0437166632725192,0.03363914735962497
61,1.0437166632725192,0.013150591750132824
62,1.0437166632725192,0.12255429885496315
63,1.0437166632725192,0.0037489337316418776
64,0.13031631680188704,0.0037489337316418776
65,0.13031631680188704,0.06761354148794463
66,0.13031631680188704,1.176388834006471
67,0.13031631680188704,0.019136584048616366
68,0.13031631680188704,0.019136584048616366
69,0.13031631680188704,0.019136584048616366
70,0.13031631680188704,3.4252752549047245
71,0.0776078537205013,3.4252752549047245
72,0.0776078537205013,3.4252752549047245
73,0.0776078537205013,3.4252752549047245
74,0.0776078537205013,3.4252752549047245
75,0.2671010187562652,3.4252752549047245
76,0.7637281994662356,0.24764860035929942
77,0.7637281994662356,0.24764860035929942
78,0.34998756757499105,0.9434671194776282
79,1.05710673713019,0.9434671194776282
80,1.05710673713019,0.03946540552244451
81,0.1894715018748478,2.4995101265050335
82,0.1894715018748478,0.084273888103974
83,0.1894715018748478,0.084273888103974
84,0.1894715018748478,0.084273888103974
85,0.2591200991446002,0.0006677155733178762
86,0.2591200991446002,0.0049885868997433455
87,0.2591200991446002,0.38529055305357435
88,0.2591200991446002,0.039461884960298364
89,0.2591200991446002,0.039461884960298364
90,0.2591200991446002,0.039461884960298364
91,0.2591200991446002,0.039461884960298364
92,0.2591200991446002,0.039461884960298364
93,0.2591200991446002,0.039461884960298364
94,0.2591200991446002,0.0348138546297611
95,0.2591200991446002,0.1209452908604123
96,1.0399032739103893,0.0021328537362901596
97,1.0399032739103893,0.7061797746652094
98,0.5557594525110175,5.615546984042522e-05
99,0.5557594525110175,4.157571659698945
100,0.5557594525110175,4.157571659698945
101,0.35346331043374296,0.9586554868471482
102,0.35346331043374296,0.9586554868471482
103,0.35346331043374296,0.9586554868471482
104,0.35346331043374296,0.9586554868471482
105,0.38416922821886923,0.006684464989742835
106,0.38416922821886923,9.09073625116238
107,0.3782470945993326,9.09073625116238
108,0.3782470945993326,9.09073625116238
109,0.3782470945993326,0.0036654933615481587
110,0.3782470945993326,0.0036654933615481587
111,0.3782470945993326,0.0036654933615481587
112,0.3782470945993326,0.0031842232091549454
113,0.3782470945993326,0.0031842232091549454
114,0.15223072404623203,0.0031842232091549454
115,0.15223072404623203,0.051979743629953355
116,0.15223072404623203,1.3997608965993737
117,0.5807800437324155,4.9366697222122795
118,0.5807800437324155,4.9366697222122795
119,0.32939003064391636,4.9366697222122795
120,0.32939003064391636,2.4737794275348746
121,1.0713617436992429,2.4737794275348746
122,1.0713617436992429,0.16782340666334125
123,1.0713617436992429,0.01929427195547646
124,0.600415785945869,0.02524161067316648
125,0.600415785945869,0.012423604234216682
126,0.20163555448984438,0.1757807101630483
127,0.39075282733684,0.1757807101630483
128,0.39075282733684,0.09167172417699783
129,0.5436921501614527,0.09167172417699783
130,0.5436921501614527,0.09167172417699783
131,0.5436921501614527,0.09167172417699783
132,0.5436921501614527,1.6266893141963317
133,0.2913842046082994,1.6266893141963317
134,0.27280611941212757,0.03298669915839295
135,0.27280611941212757,0.03298669915839295
136,0.22485145866346928,0.03298669915839295
137,0.22485145866346928,0.10582519407775605
138,0.22485145866346928,0.015756212741504582
139,0.22485145866346928,0.2613164473965356
140,0.22485145866346928,0.020610932762339742
141,0.22485145866346928,2.14119348935297
142,0.22485145866346928,2.14119348935297
143,0.22485145866346928,1.5980997432313082
144,0.22485145866346928,1.5980997432313082
145,0.22485145866346928,1.5980997432313082
146,0.2516501770583046,1.5980997432313082
147,0.2516501770583046,0.550085848829386
148,1.1302562923999013,0.5236764206499415
149,1.1302562923999013,0.5236764206499415
150,1.1302562923999013,0.6306091076331284
151,1.1302562923999013,0.6306091076331284
152,1.1302562923999013,0.519659577209011
153,1.1302562923999013,0.519659577209011
154,1.178698293428735,0.519659577209011
155,1.178698293428735,0.2455108731773048
156,1.178698293428735,0.2455108731773048
157,1.178698293428735,1.0350938829683742
158,1.178698293428735,1.0350938829683742
159,0.9187143457332146,1.0350938829683742
160,0.9187143457332146,1.0350938829683742
161,0.9187143457332146,0.006190254703512793
162,0.9187143457332146,0.006190254703512793
163,0.06188843049189476,0.006190254703512793
164,0.06188843049189476,8.37674763552709
165,0.06188843049189476,8.37674763552709
166,0.06188843049189476,8.37674763552709
167,0.06188843049189476,8.37674763552709
168,0.06188843049189476,8.37674763552709
169,0.06188843049189476,8.37674763552709
170,0.047851298941197676,8.37674763552709
171,0.047851298941197676,8.37674763552709
172,0.047851298941197676,0.21020832767848202
173,1.1477440575128581,0.21020832767848202
174,0.950881060557142,0.21020832767848202
175,0.950881060557142,2.0762183594198243e-05
176,0.950881060557142,2.0762183594198243e-05
177,0.950881060557142,2.0762183594198243e-05
178,0.950881060557142,2.0762183594198243e-05
179,0.950881060557142,9.49616681379527e-05
180,0.950881060557142,0.0903625883921203
181,0.950881060557142,0.0903625883921203
182,0.950881060557142,0.2596122664356039
183,0.950881060557142,0.14186224369733003
184,0.950881060557142,0.30157609451888073
185,0.950881060557142,0.30157609451888073
186,0.950881060557142,0.04252995710994713
187,0.950881060557142,0.5773750809414399
188,0.950881060557142,11.05147631754496
189,0.950881060557142,0.44566068079538035
190,0.950881060557142,0.44566068079538035
191,0.950881060557142,0.44566068079538035
192,0.950881060557142,0.44566068079538035
193,0.950881060557142,2.8303216946550505
194,0.950881060557142,0.0446079220604576
195,0.950881060557142,1.3744761125406464
196,0.23732976291222307,1.3744761125406464
197,0.23732976291222307,1.3744761125406464
198,0.2719798229118919,9.83027481583303e-05
199,0.14045415873016798,9.83027481583303e-05
200,0.14045415873016798,9.83027481583303e-05
201,0.14045415873016798,0.02563643849122577
202,0.14045415873016798,0.02563643849122577
203,0.14045415873016798,0.02563643849122577
204,0.14045415873016798,0.00010717474980154629
205,0.3003080616029337,0.00010717474980154629
206,0.3003080616029337,0.00010717474980154629
207,0.3003080616029337,1.563568585872922
208,0.3003080616029337,1.563568585872922
209,0.3003080616029337,0.2020311909203316
210,0.3003080616029337,0.29188055565482274
211,0.017915047804904927,0.45427111665692754
212,0.1418274543353504,0.2493381355018682
213,1.1144549530060648,5.098685238523374
214,3.386234128122745,5.098685238523374
215,3.386234128122745,5.098685238523374
