,eta,zeta
0,0.0034110387876622205,2.875913543483969
1,0.0034110387876622205,2.875913543483969
2,0.0034110387876622205,2.875913543483969
3,0.6798076241909813,5.918468051647875
4,0.6798076241909813,5.918468051647875
