,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.048963920636148454,0.07953393120172364,0.02878579884865945,0.03386411030955499,0.05040585251505855,0.07460779774752722,0.01958624370746593,0.08136084744593305,0.06268619920128995,0.021109195827805554
2,0.09175233885168975,0.1106137079986364,0.03862968424159103,0.044288310605052894,0.060385205652471366,0.09985871679447805,0.09758629329119009,0.06814802073123974,0.11004103578515408,0.030186576525680627
3,0.08768469807022006,0.15362017188662197,0.08800775404577892,0.07012862468111125,0.09142576224115738,0.06320544918773541,0.17698149401109423,0.10669851793751282,0.10548138649132548,0.04576319611431006
4,1.5178226979539609,1.618394154616036,0.8316619765026332,1.2119099190116893,0.9417210924034288,1.9375144838498932,1.179221544706762,0.6829597760054706,1.451021541158988,0.833534710492478
5,1.634891420170361,1.9832478605088624,1.2924198060274128,1.3853878809509617,1.0553777938471791,2.061160216233671,1.4996237440031055,0.692613157321262,1.6899646396035286,1.2534548754809895
6,1.2746161864101264,1.4391989875538558,1.0235816546196603,1.1108239270619222,0.9138555913466817,1.5294879947377849,1.2358584245443698,0.6441959018855691,1.2469483334900386,0.8521400032554334
7,1.0820572592840776,1.163619433507241,0.8922932752881961,1.0034307711076953,0.8554139950396038,1.2478442047478608,1.0948556785297099,0.5741642423055939,1.0819640716412824,0.7529326805769874
8,0.9593287019089181,1.101478270458106,0.8071899798299347,0.9170489087478405,0.7276307475679424,0.9178571481245945,1.0151151900995172,0.5242530332362622,0.8923800540567871,0.5936428209836093
9,0.8851626580670164,0.9806365610512949,0.7300050281288171,0.7872697177307125,0.6840535621753066,0.7078511754672128,0.9113356941854175,0.6228116990061764,0.863427506220359,0.5875374733466937
10,0.7966007207091271,0.8928245740793336,0.6982278696206856,0.724426241038448,0.6204439728064894,0.7121541634846378,0.692957747080396,0.6466930640373462,0.7208486241072187,0.5574446311235152
11,0.6981967236479856,0.726519785082408,0.6798832959319115,0.7799116111340675,0.5191194895246455,0.6331966546660498,0.6395086432285254,0.7037864880001978,0.6288195120892002,0.4915296406225753
12,1.2307060439701603,1.423890944646106,0.9084571062401102,1.1067116952634992,1.0527149667644649,0.9078989440488302,0.8377562579542147,1.0195201243867469,1.1097194875415402,1.001822982783775
13,1.0519788240669397,1.0269502936573607,0.8570927920240048,0.9908890558733263,0.9687955885488738,0.7316629861506048,0.7471933170659437,0.821635318916587,0.8588792185066468,0.9020499513531894
